timestamp,ticker,asset,flow_usd_m
2024-01-24,BTCO,BTC,19.9
2024-01-24,EZBC,BTC,1.2
2024-01-24,BRRR,BTC,9.1
2024-01-24,HODL,BTC,4.5
2024-01-24,BTCW,BTC,0.4
2024-01-24,GBTC,BTC,-429.3
2024-01-25,IBIT,BTC,170.7
2024-01-25,FBTC,BTC,101.0
2024-01-25,BITB,BTC,20.0
2024-01-25,ARKB,BTC,16.1
2024-01-25,BTCO,BTC,0.0
2024-01-25,EZBC,BTC,0.0
2024-01-25,BRRR,BTC,6.5
2024-01-25,HODL,BTC,0.0
2024-01-25,BTCW,BTC,0.0
2024-01-25,GBTC,BTC,-394.1
2024-01-26,IBIT,BTC,87.1
2024-01-26,FBTC,BTC,100.1
2024-01-26,BITB,BTC,30.9
2024-01-26,ARKB,BTC,46.4
2024-01-26,BTCO,BTC,0.0
2024-01-26,EZBC,BTC,1.2
2024-01-26,BRRR,BTC,1.8
2024-01-26,HODL,BTC,2.4
2024-01-26,BTCW,BTC,0.0
2024-01-26,GBTC,BTC,-255.1
2024-01-29,IBIT,BTC,198.4
2024-01-29,FBTC,BTC,208.2
2024-01-29,BITB,BTC,20.0
2024-01-29,ARKB,BTC,17.2
2024-01-29,BTCO,BTC,3.0
2024-01-29,EZBC,BTC,0.0
2024-01-29,BRRR,BTC,0.0
2024-01-29,HODL,BTC,0.0
2024-01-29,BTCW,BTC,0.0
2024-01-29,GBTC,BTC,-191.7
2024-01-30,IBIT,BTC,299.2
2024-01-30,FBTC,BTC,119.2
2024-01-30,BITB,BTC,21.9
2024-01-30,ARKB,BTC,16.8
2024-01-30,BTCO,BTC,6.3
2024-01-30,EZBC,BTC,2.5
2024-01-30,BRRR,BTC,0.0
2024-01-30,HODL,BTC,0.0
2024-01-30,BTCW,BTC,2.1
2024-01-30,GBTC,BTC,-220.7
2024-01-31,IBIT,BTC,116.2
2024-01-31,FBTC,BTC,232.0
2024-01-31,BITB,BTC,17.8
2024-01-31,ARKB,BTC,14.8
2024-01-31,BTCO,BTC,1.5
2024-01-31,EZBC,BTC,0.0
2024-01-31,BRRR,BTC,0.6
2024-01-31,HODL,BTC,2.4
2024-01-31,BTCW,BTC,0.0
2024-01-31,GBTC,BTC,-187.7
2024-02-01,IBIT,BTC,163.9
2024-02-01,FBTC,BTC,35.8
2024-02-01,BITB,BTC,4.2
2024-02-01,ARKB,BTC,15.9
2024-02-01,BTCO,BTC,0.0
2024-02-01,EZBC,BTC,0.0
2024-02-01,BRRR,BTC,0.0
2024-02-01,HODL,BTC,0.0
2024-02-01,BTCW,BTC,0.7
2024-02-01,GBTC,BTC,-182.0
2024-02-02,IBIT,BTC,105.8
2024-02-02,FBTC,BTC,78.9
2024-02-02,BITB,BTC,11.5
2024-02-02,ARKB,BTC,22.6
2024-02-02,BTCO,BTC,0.0
2024-02-02,EZBC,BTC,2.5
2024-02-02,BRRR,BTC,0.0
2024-02-02,HODL,BTC,2.4
2024-02-02,BTCW,BTC,0.9
2024-02-02,GBTC,BTC,-144.6
2024-02-05,IBIT,BTC,137.3
2024-02-05,FBTC,BTC,38.0
2024-02-05,BITB,BTC,0.0
2024-02-05,ARKB,BTC,0.0
2024-02-05,BTCO,BTC,0.0
2024-02-05,EZBC,BTC,0.0
2024-02-05,BRRR,BTC,0.0
2024-02-05,HODL,BTC,0.0
2024-02-05,BTCW,BTC,0.7
2024-02-05,GBTC,BTC,-107.9
2024-02-06,IBIT,BTC,45.2
2024-02-06,FBTC,BTC,37.7
2024-02-06,BITB,BTC,11.3
2024-02-06,ARKB,BTC,8.6
2024-02-06,BTCO,BTC,0.0
2024-02-06,EZBC,BTC,0.0
2024-02-06,BRRR,BTC,0.0
2024-02-06,HODL,BTC,2.4
2024-02-06,BTCW,BTC,1.1
2024-02-06,GBTC,BTC,-72.7
2024-02-07,IBIT,BTC,56.2
2024-02-07,FBTC,BTC,130.1
2024-02-07,BITB,BTC,21.4
2024-02-07,ARKB,BTC,3.3
2024-02-07,BTCO,BTC,8.6
2024-02-07,EZBC,BTC,5.1
2024-02-07,BRRR,BTC,1.2
2024-02-07,HODL,BTC,0.0
2024-02-07,BTCW,BTC,0.9
2024-02-07,GBTC,BTC,-80.8
2024-02-08,IBIT,BTC,204.1
2024-02-08,FBTC,BTC,128.3
2024-02-08,BITB,BTC,60.5
2024-02-08,ARKB,BTC,86.4
2024-02-08,BTCO,BTC,13.4
2024-02-08,EZBC,BTC,0.0
2024-02-08,BRRR,BTC,1.9
2024-02-08,HODL,BTC,10.3
2024-02-08,BTCW,BTC,1.7
2024-02-08,GBTC,BTC,-101.6
2024-02-09,IBIT,BTC,250.7
2024-02-09,FBTC,BTC,188.4
2024-02-09,BITB,BTC,29.1
2024-02-09,ARKB,BTC,136.5
2024-02-09,BTCO,BTC,-17.4
2024-02-09,EZBC,BTC,1.4
2024-02-09,BRRR,BTC,1.4
2024-02-09,HODL,BTC,2.7
2024-02-09,BTCW,BTC,0.5
2024-02-09,GBTC,BTC,-51.8
2024-02-12,IBIT,BTC,374.7
2024-02-12,FBTC,BTC,151.9
2024-02-12,BITB,BTC,33.0
2024-02-12,ARKB,BTC,40.0
2024-02-12,BTCO,BTC,-20.8
2024-02-12,EZBC,BTC,0.0
2024-02-12,BRRR,BTC,1.1
2024-02-12,HODL,BTC,8.5
2024-02-12,BTCW,BTC,0.0
2024-02-12,GBTC,BTC,-95.0
2024-02-13,IBIT,BTC,493.1
2024-02-13,FBTC,BTC,163.6
2024-02-13,BITB,BTC,10.8
2024-02-13,ARKB,BTC,40.0
2024-02-13,BTCO,BTC,0.0
2024-02-13,EZBC,BTC,0.0
2024-02-13,BRRR,BTC,0.0
2024-02-13,HODL,BTC,0.0
2024-02-13,BTCW,BTC,1.6
2024-02-13,GBTC,BTC,-72.8
2024-02-14,IBIT,BTC,224.3
2024-02-14,FBTC,BTC,118.9
2024-02-14,BITB,BTC,47.2
2024-02-14,ARKB,BTC,101.5
2024-02-14,BTCO,BTC,-37.5
2024-02-14,EZBC,BTC,9.0
2024-02-14,BRRR,BTC,1.0
2024-02-14,HODL,BTC,2.9
2024-02-14,BTCW,BTC,3.6
2024-02-14,GBTC,BTC,-131.2
2024-02-15,IBIT,BTC,330.9
2024-02-15,FBTC,BTC,97.4
2024-02-15,BITB,BTC,120.2
2024-02-15,ARKB,BTC,88.9
2024-02-15,BTCO,BTC,1.3
2024-02-15,EZBC,BTC,3.0
2024-02-15,BRRR,BTC,7.4
2024-02-15,HODL,BTC,2.9
2024-02-15,BTCW,BTC,0.0
2024-02-15,GBTC,BTC,-174.6
2024-02-16,IBIT,BTC,191.4
2024-02-16,FBTC,BTC,116.7
2024-02-16,BITB,BTC,20.9
2024-02-16,ARKB,BTC,140.0
2024-02-16,BTCO,BTC,1.0
2024-02-16,EZBC,BTC,0.0
2024-02-16,BRRR,BTC,7.9
2024-02-16,HODL,BTC,0.0
2024-02-16,BTCW,BTC,2.8
2024-02-16,GBTC,BTC,-150.4
2024-02-20,IBIT,BTC,154.3
2024-02-20,FBTC,BTC,71.7
2024-02-20,BITB,BTC,11.1
2024-02-20,ARKB,BTC,27.4
2024-02-20,BTCO,BTC,0.0
2024-02-20,EZBC,BTC,0.0
2024-02-20,BRRR,BTC,0.0
2024-02-20,HODL,BTC,5.9
2024-02-20,BTCW,BTC,2.2
2024-02-20,GBTC,BTC,-137.0
2024-02-21,IBIT,BTC,96.5
2024-02-21,FBTC,BTC,52.5
2024-02-21,BITB,BTC,0.0
2024-02-21,ARKB,BTC,10.7
2024-02-21,BTCO,BTC,1.0
2024-02-21,EZBC,BTC,3.0
2024-02-21,BRRR,BTC,0.0
2024-02-21,HODL,BTC,0.0
2024-02-21,BTCW,BTC,0.0
2024-02-21,GBTC,BTC,-199.3
2024-02-22,IBIT,BTC,125.1
2024-02-22,FBTC,BTC,158.9
2024-02-22,BITB,BTC,7.9
2024-02-22,ARKB,BTC,6.7
2024-02-22,BTCO,BTC,0.0
2024-02-22,EZBC,BTC,0.0
2024-02-22,BRRR,BTC,1.2
2024-02-22,HODL,BTC,2.9
2024-02-22,BTCW,BTC,4.4
2024-02-22,GBTC,BTC,-55.7
2024-02-23,IBIT,BTC,167.5
2024-02-23,FBTC,BTC,52.5
2024-02-23,BITB,BTC,12.0
2024-02-23,ARKB,BTC,34.5
2024-02-23,BTCO,BTC,0.0
2024-02-23,EZBC,BTC,1.5
2024-02-23,BRRR,BTC,0.0
2024-02-23,HODL,BTC,8.7
2024-02-23,BTCW,BTC,0.0
2024-02-23,GBTC,BTC,-44.2
2024-02-26,IBIT,BTC,111.8
2024-02-26,FBTC,BTC,243.3
2024-02-26,BITB,BTC,37.2
2024-02-26,ARKB,BTC,130.6
2024-02-26,BTCO,BTC,4.4
2024-02-26,EZBC,BTC,7.9
2024-02-26,BRRR,BTC,0.0
2024-02-26,HODL,BTC,6.2
2024-02-26,BTCW,BTC,0.9
2024-02-26,GBTC,BTC,-22.4
2024-02-27,IBIT,BTC,520.2
2024-02-27,FBTC,BTC,126.0
2024-02-27,BITB,BTC,18.4
2024-02-27,ARKB,BTC,5.4
2024-02-27,BTCO,BTC,2.6
2024-02-27,EZBC,BTC,16.6
2024-02-27,BRRR,BTC,0.0
2024-02-27,HODL,BTC,9.7
2024-02-27,BTCW,BTC,3.6
2024-02-27,GBTC,BTC,-125.6
2024-02-28,IBIT,BTC,612.1
2024-02-28,FBTC,BTC,245.2
2024-02-28,BITB,BTC,9.9
2024-02-28,ARKB,BTC,23.8
2024-02-28,BTCO,BTC,0.0
2024-02-28,EZBC,BTC,0.0
2024-02-28,BRRR,BTC,0.0
2024-02-28,HODL,BTC,-3.4
2024-02-28,BTCW,BTC,2.2
2024-02-28,GBTC,BTC,-216.4
2024-02-29,IBIT,BTC,603.9
2024-02-29,FBTC,BTC,44.8
2024-02-29,BITB,BTC,21.7
2024-02-29,ARKB,BTC,9.9
2024-02-29,BTCO,BTC,-1.5
2024-02-29,EZBC,BTC,5.4
2024-02-29,BRRR,BTC,0.0
2024-02-29,HODL,BTC,7.0
2024-02-29,BTCW,BTC,0.0
2024-02-29,GBTC,BTC,-598.9
2024-03-01,IBIT,BTC,202.5
2024-03-01,FBTC,BTC,49.3
2024-03-01,BITB,BTC,42.3
2024-03-01,ARKB,BTC,55.1
2024-03-01,BTCO,BTC,0.0
2024-03-01,EZBC,BTC,5.4
2024-03-01,BRRR,BTC,0.0
2024-03-01,HODL,BTC,-1.8
2024-03-01,BTCW,BTC,0.0
2024-03-01,GBTC,BTC,-492.4
2024-03-04,IBIT,BTC,420.1
2024-03-04,FBTC,BTC,404.6
2024-03-04,BITB,BTC,90.9
2024-03-04,ARKB,BTC,38.2
2024-03-04,BTCO,BTC,-25.7
2024-03-04,EZBC,BTC,7.8
2024-03-04,BRRR,BTC,3.7
2024-03-04,HODL,BTC,-5.7
2024-03-04,BTCW,BTC,-3.2
2024-03-04,GBTC,BTC,-368.0
2024-03-05,IBIT,BTC,788.3
2024-03-05,FBTC,BTC,125.6
2024-03-05,BITB,BTC,3.7
2024-03-05,ARKB,BTC,63.7
2024-03-05,BTCO,BTC,-14.2
2024-03-05,EZBC,BTC,3.6
2024-03-05,BRRR,BTC,0.0
2024-03-05,HODL,BTC,3.5
2024-03-05,BTCW,BTC,6.6
2024-03-05,GBTC,BTC,-332.5
2024-03-06,IBIT,BTC,281.7
2024-03-06,FBTC,BTC,205.7
2024-03-06,BITB,BTC,28.6
2024-03-06,ARKB,BTC,41.3
2024-03-06,BTCO,BTC,3.0
2024-03-06,EZBC,BTC,5.8
2024-03-06,BRRR,BTC,40.7
2024-03-06,HODL,BTC,0.0
2024-03-06,BTCW,BTC,1.4
2024-03-06,GBTC,BTC,-276.2
2024-03-07,IBIT,BTC,244.2
2024-03-07,FBTC,BTC,473.4
2024-03-07,BITB,BTC,41.4
2024-03-07,ARKB,BTC,42.1
2024-03-07,BTCO,BTC,0.0
2024-03-07,EZBC,BTC,0.0
2024-03-07,BRRR,BTC,41.8
2024-03-07,HODL,BTC,1.9
2024-03-07,BTCW,BTC,2.5
2024-03-07,GBTC,BTC,-374.8
2024-03-08,IBIT,BTC,336.3
2024-03-08,FBTC,BTC,130.3
2024-03-08,BITB,BTC,8.0
2024-03-08,ARKB,BTC,1.7
2024-03-08,BTCO,BTC,-7.6
2024-03-08,EZBC,BTC,8.0
2024-03-08,BRRR,BTC,41.4
2024-03-08,HODL,BTC,7.8
2024-03-08,BTCW,BTC,0.0
2024-03-08,GBTC,BTC,-302.9
2024-03-11,IBIT,BTC,562.9
2024-03-11,FBTC,BTC,215.5
2024-03-11,BITB,BTC,49.8
2024-03-11,ARKB,BTC,13.0
2024-03-11,BTCO,BTC,-9.7
2024-03-11,EZBC,BTC,0.0
2024-03-11,BRRR,BTC,43.4
2024-03-11,HODL,BTC,118.8
2024-03-11,BTCW,BTC,5.8
2024-03-11,GBTC,BTC,-494.1
2024-03-12,IBIT,BTC,849.0
2024-03-12,FBTC,BTC,51.6
2024-03-12,BITB,BTC,24.6
2024-03-12,ARKB,BTC,93.0
2024-03-12,BTCO,BTC,-19.7
2024-03-12,EZBC,BTC,0.0
2024-03-12,BRRR,BTC,39.6
2024-03-12,HODL,BTC,82.9
2024-03-12,BTCW,BTC,3.0
2024-03-12,GBTC,BTC,-79.0
2024-03-13,IBIT,BTC,586.5
2024-03-13,FBTC,BTC,281.5
2024-03-13,BITB,BTC,5.6
2024-03-13,ARKB,BTC,44.6
2024-03-13,BTCO,BTC,0.0
2024-03-13,EZBC,BTC,19.1
2024-03-13,BRRR,BTC,4.1
2024-03-13,HODL,BTC,16.5
2024-03-13,BTCW,BTC,2.3
2024-03-13,GBTC,BTC,-276.5
2024-03-14,IBIT,BTC,345.4
2024-03-14,FBTC,BTC,13.7
2024-03-14,BITB,BTC,0.0
2024-03-14,ARKB,BTC,3.5
2024-03-14,BTCO,BTC,0.0
2024-03-14,EZBC,BTC,4.0
2024-03-14,BRRR,BTC,9.4
2024-03-14,HODL,BTC,13.8
2024-03-14,BTCW,BTC,0.0
2024-03-14,GBTC,BTC,-257.1
2024-03-15,IBIT,BTC,139.8
2024-03-15,FBTC,BTC,155.6
2024-03-15,BITB,BTC,20.5
2024-03-15,ARKB,BTC,0.0
2024-03-15,BTCO,BTC,0.0
2024-03-15,EZBC,BTC,2.0
2024-03-15,BRRR,BTC,1.2
2024-03-15,HODL,BTC,15.8
2024-03-15,BTCW,BTC,3.3
2024-03-15,GBTC,BTC,-139.4
2024-03-18,IBIT,BTC,451.5
2024-03-18,FBTC,BTC,5.9
2024-03-18,BITB,BTC,17.6
2024-03-18,ARKB,BTC,2.7
2024-03-18,BTCO,BTC,0.0
2024-03-18,EZBC,BTC,0.0
2024-03-18,BRRR,BTC,4.8
2024-03-18,HODL,BTC,5.7
2024-03-18,BTCW,BTC,0.0
2024-03-18,GBTC,BTC,-642.5
2024-03-19,IBIT,BTC,75.2
2024-03-19,FBTC,BTC,39.6
2024-03-19,BITB,BTC,2.5
2024-03-19,ARKB,BTC,0.0
2024-03-19,BTCO,BTC,0.0
2024-03-19,EZBC,BTC,0.0
2024-03-19,BRRR,BTC,0.0
2024-03-19,HODL,BTC,0.0
2024-03-19,BTCW,BTC,0.0
2024-03-19,GBTC,BTC,-443.5
2024-03-20,IBIT,BTC,49.3
2024-03-20,FBTC,BTC,12.9
2024-03-20,BITB,BTC,18.6
2024-03-20,ARKB,BTC,23.3
2024-03-20,BTCO,BTC,-10.2
2024-03-20,EZBC,BTC,19.0
2024-03-20,BRRR,BTC,2.9
2024-03-20,HODL,BTC,9.3
2024-03-20,BTCW,BTC,0.0
2024-03-20,GBTC,BTC,-386.6
2024-03-21,IBIT,BTC,233.4
2024-03-21,FBTC,BTC,2.9
2024-03-21,BITB,BTC,12.0
2024-03-21,ARKB,BTC,2.0
2024-03-21,BTCO,BTC,4.2
2024-03-21,EZBC,BTC,3.8
2024-03-21,BRRR,BTC,4.7
2024-03-21,HODL,BTC,1.8
2024-03-21,BTCW,BTC,0.0
2024-03-21,GBTC,BTC,-358.8
2024-03-22,IBIT,BTC,18.9
2024-03-22,FBTC,BTC,18.1
2024-03-22,BITB,BTC,16.3
2024-03-22,ARKB,BTC,5.4
2024-03-22,BTCO,BTC,4.5
2024-03-22,EZBC,BTC,29.6
2024-03-22,BRRR,BTC,25.5
2024-03-22,HODL,BTC,0.0
2024-03-22,BTCW,BTC,0.0
2024-03-22,GBTC,BTC,-169.9
2024-03-25,IBIT,BTC,35.5
2024-03-25,FBTC,BTC,261.8
2024-03-25,BITB,BTC,14.0
2024-03-25,ARKB,BTC,0.0
2024-03-25,BTCO,BTC,18.5
2024-03-25,EZBC,BTC,20.5
2024-03-25,BRRR,BTC,11.2
2024-03-25,HODL,BTC,4.0
2024-03-25,BTCW,BTC,0.0
2024-03-25,GBTC,BTC,-350.1
2024-03-26,IBIT,BTC,162.2
2024-03-26,FBTC,BTC,279.1
2024-03-26,BITB,BTC,16.7
2024-03-26,ARKB,BTC,73.6
2024-03-26,BTCO,BTC,26.7
2024-03-26,EZBC,BTC,26.3
2024-03-26,BRRR,BTC,29.9
2024-03-26,HODL,BTC,15.8
2024-03-26,BTCW,BTC,0.0
2024-03-26,GBTC,BTC,-212.3
2024-03-27,IBIT,BTC,323.8
2024-03-27,FBTC,BTC,1.5
2024-03-27,BITB,BTC,0.0
2024-03-27,ARKB,BTC,200.7
2024-03-27,BTCO,BTC,4.8
2024-03-27,EZBC,BTC,4.0
2024-03-27,BRRR,BTC,5.1
2024-03-27,HODL,BTC,1.9
2024-03-27,BTCW,BTC,1.5
2024-03-27,GBTC,BTC,-299.8
2024-03-28,IBIT,BTC,95.1
2024-03-28,FBTC,BTC,68.1
2024-03-28,BITB,BTC,67.0
2024-03-28,ARKB,BTC,27.6
2024-03-28,BTCO,BTC,3.9
2024-03-28,EZBC,BTC,0.0
2024-03-28,BRRR,BTC,6.0
2024-03-28,HODL,BTC,20.0
2024-03-28,BTCW,BTC,0.0
2024-03-28,GBTC,BTC,-104.9
2024-04-01,IBIT,BTC,165.9
2024-04-01,FBTC,BTC,44.0
2024-04-01,BITB,BTC,1.1
2024-04-01,ARKB,BTC,-0.3
2024-04-01,BTCO,BTC,4.2
2024-04-01,EZBC,BTC,0.0
2024-04-01,BRRR,BTC,0.0
2024-04-01,HODL,BTC,2.0
2024-04-01,BTCW,BTC,0.0
2024-04-01,GBTC,BTC,-302.6
2024-04-02,IBIT,BTC,150.5
2024-04-02,FBTC,BTC,44.8
2024-04-02,BITB,BTC,4.3
2024-04-02,ARKB,BTC,-87.5
2024-04-02,BTCO,BTC,0.0
2024-04-02,EZBC,BTC,0.0
2024-04-02,BRRR,BTC,3.7
2024-04-02,HODL,BTC,5.6
2024-04-02,BTCW,BTC,0.0
2024-04-02,GBTC,BTC,-81.9
2024-04-03,IBIT,BTC,42.0
2024-04-03,FBTC,BTC,116.7
2024-04-03,BITB,BTC,23.0
2024-04-03,ARKB,BTC,0.0
2024-04-03,BTCO,BTC,0.0
2024-04-03,EZBC,BTC,3.8
2024-04-03,BRRR,BTC,0.0
2024-04-03,HODL,BTC,0.0
2024-04-03,BTCW,BTC,3.1
2024-04-03,GBTC,BTC,-75.1
2024-04-04,IBIT,BTC,144.0
2024-04-04,FBTC,BTC,106.6
2024-04-04,BITB,BTC,11.2
2024-04-04,ARKB,BTC,12.0
2024-04-04,BTCO,BTC,0.0
2024-04-04,EZBC,BTC,0.0
2024-04-04,BRRR,BTC,3.4
2024-04-04,HODL,BTC,15.5
2024-04-04,BTCW,BTC,0.0
2024-04-04,GBTC,BTC,-79.3
2024-04-05,IBIT,BTC,308.8
2024-04-05,FBTC,BTC,83.0
2024-04-05,BITB,BTC,7.4
2024-04-05,ARKB,BTC,0.0
2024-04-05,BTCO,BTC,2.7
2024-04-05,EZBC,BTC,0.0
2024-04-05,BRRR,BTC,0.0
2024-04-05,HODL,BTC,0.0
2024-04-05,BTCW,BTC,0.0
2024-04-05,GBTC,BTC,-198.9
2024-04-08,IBIT,BTC,21.3
2024-04-08,FBTC,BTC,6.3
2024-04-08,BITB,BTC,40.3
2024-04-08,ARKB,BTC,9.3
2024-04-08,BTCO,BTC,0.0
2024-04-08,EZBC,BTC,0.0
2024-04-08,BRRR,BTC,0.0
2024-04-08,HODL,BTC,0.0
2024-04-08,BTCW,BTC,2.3
2024-04-08,GBTC,BTC,-303.3
2024-04-09,IBIT,BTC,128.7
2024-04-09,FBTC,BTC,3.0
2024-04-09,BITB,BTC,3.8
2024-04-09,ARKB,BTC,0.0
2024-04-09,BTCO,BTC,0.0
2024-04-09,EZBC,BTC,0.0
2024-04-09,BRRR,BTC,0.0
2024-04-09,HODL,BTC,0.0
2024-04-09,BTCW,BTC,0.0
2024-04-09,GBTC,BTC,-154.9
2024-04-10,IBIT,BTC,33.3
2024-04-10,FBTC,BTC,76.3
2024-04-10,BITB,BTC,24.3
2024-04-10,ARKB,BTC,7.3
2024-04-10,BTCO,BTC,0.0
2024-04-10,EZBC,BTC,0.0
2024-04-10,BRRR,BTC,0.0
2024-04-10,HODL,BTC,0.0
2024-04-10,BTCW,BTC,0.0
2024-04-10,GBTC,BTC,-17.5
2024-04-11,IBIT,BTC,192.1
2024-04-11,FBTC,BTC,4.6
2024-04-11,BITB,BTC,11.1
2024-04-11,ARKB,BTC,0.0
2024-04-11,BTCO,BTC,0.0
2024-04-11,EZBC,BTC,0.0
2024-04-11,BRRR,BTC,8.4
2024-04-11,HODL,BTC,0.0
2024-04-11,BTCW,BTC,0.0
2024-04-11,GBTC,BTC,-124.9
2024-04-12,IBIT,BTC,111.1
2024-04-12,FBTC,BTC,0.0
2024-04-12,BITB,BTC,0.0
2024-04-12,ARKB,BTC,0.0
2024-04-12,BTCO,BTC,0.0
2024-04-12,EZBC,BTC,0.0
2024-04-12,BRRR,BTC,0.0
2024-04-12,HODL,BTC,0.0
2024-04-12,BTCW,BTC,0.0
2024-04-12,GBTC,BTC,-166.2
2024-04-15,IBIT,BTC,73.4
2024-04-15,FBTC,BTC,0.0
2024-04-15,BITB,BTC,0.0
2024-04-15,ARKB,BTC,0.0
2024-04-15,BTCO,BTC,0.0
2024-04-15,EZBC,BTC,0.0
2024-04-15,BRRR,BTC,0.0
2024-04-15,HODL,BTC,0.0
2024-04-15,BTCW,BTC,0.0
2024-04-15,GBTC,BTC,-110.1
2024-04-16,IBIT,BTC,25.8
2024-04-16,FBTC,BTC,1.4
2024-04-16,BITB,BTC,0.0
2024-04-16,ARKB,BTC,-12.9
2024-04-16,BTCO,BTC,0.0
2024-04-16,EZBC,BTC,1.8
2024-04-16,BRRR,BTC,1.7
2024-04-16,HODL,BTC,3.6
2024-04-16,BTCW,BTC,0.0
2024-04-16,GBTC,BTC,-79.4
2024-04-17,IBIT,BTC,18.1
2024-04-17,FBTC,BTC,0.0
2024-04-17,BITB,BTC,-7.3
2024-04-17,ARKB,BTC,-42.7
2024-04-17,BTCO,BTC,0.0
2024-04-17,EZBC,BTC,0.0
2024-04-17,BRRR,BTC,0.0
2024-04-17,HODL,BTC,0.0
2024-04-17,BTCW,BTC,0.0
2024-04-17,GBTC,BTC,-133.1
2024-04-18,IBIT,BTC,18.8
2024-04-18,FBTC,BTC,37.4
2024-04-18,BITB,BTC,12.8
2024-04-18,ARKB,BTC,9.5
2024-04-18,BTCO,BTC,0.0
2024-04-18,EZBC,BTC,0.0
2024-04-18,BRRR,BTC,0.0
2024-04-18,HODL,BTC,7.2
2024-04-18,BTCW,BTC,0.0
2024-04-18,GBTC,BTC,-90.0
2024-04-19,IBIT,BTC,29.3
2024-04-19,FBTC,BTC,54.8
2024-04-19,BITB,BTC,4.9
2024-04-19,ARKB,BTC,12.5
2024-04-19,BTCO,BTC,3.9
2024-04-19,EZBC,BTC,1.9
2024-04-19,BRRR,BTC,0.0
2024-04-19,HODL,BTC,-1.8
2024-04-19,BTCW,BTC,0.0
2024-04-19,GBTC,BTC,-45.8
2024-04-22,IBIT,BTC,19.7
2024-04-22,FBTC,BTC,34.8
2024-04-22,BITB,BTC,2.2
2024-04-22,ARKB,BTC,22.6
2024-04-22,BTCO,BTC,2.7
2024-04-22,EZBC,BTC,7.7
2024-04-22,BRRR,BTC,0.0
2024-04-22,HODL,BTC,7.5
2024-04-22,BTCW,BTC,0.0
2024-04-22,GBTC,BTC,-35.0
2024-04-23,IBIT,BTC,37.9
2024-04-23,FBTC,BTC,4.4
2024-04-23,BITB,BTC,23.2
2024-04-23,ARKB,BTC,33.3
2024-04-23,BTCO,BTC,-0.3
2024-04-23,EZBC,BTC,1.9
2024-04-23,BRRR,BTC,0.0
2024-04-23,HODL,BTC,-1.9
2024-04-23,BTCW,BTC,0.0
2024-04-23,GBTC,BTC,-66.9
2024-04-24,IBIT,BTC,0.0
2024-04-24,FBTC,BTC,5.6
2024-04-24,BITB,BTC,0.0
2024-04-24,ARKB,BTC,4.2
2024-04-24,BTCO,BTC,0.0
2024-04-24,EZBC,BTC,0.0
2024-04-24,BRRR,BTC,0.0
2024-04-24,HODL,BTC,0.0
2024-04-24,BTCW,BTC,0.0
2024-04-24,GBTC,BTC,-130.4
2024-04-25,IBIT,BTC,0.0
2024-04-25,FBTC,BTC,-22.6
2024-04-25,BITB,BTC,-6.0
2024-04-25,ARKB,BTC,-31.3
2024-04-25,BTCO,BTC,0.0
2024-04-25,EZBC,BTC,1.9
2024-04-25,BRRR,BTC,-20.2
2024-04-25,HODL,BTC,0.0
2024-04-25,BTCW,BTC,0.0
2024-04-25,GBTC,BTC,-139.4
2024-04-26,IBIT,BTC,0.0
2024-04-26,FBTC,BTC,-2.8
2024-04-26,BITB,BTC,-3.8
2024-04-26,ARKB,BTC,5.4
2024-04-26,BTCO,BTC,0.0
2024-04-26,EZBC,BTC,0.0
2024-04-26,BRRR,BTC,0.0
2024-04-26,HODL,BTC,0.0
2024-04-26,BTCW,BTC,0.0
2024-04-26,GBTC,BTC,-82.4
2024-04-29,IBIT,BTC,0.0
2024-04-29,FBTC,BTC,-6.9
2024-04-29,BITB,BTC,6.8
2024-04-29,ARKB,BTC,-31.3
2024-04-29,BTCO,BTC,0.0
2024-04-29,EZBC,BTC,1.8
2024-04-29,BRRR,BTC,2.7
2024-04-29,HODL,BTC,0.0
2024-04-29,BTCW,BTC,0.0
2024-04-29,GBTC,BTC,-24.7
2024-04-30,IBIT,BTC,0.0
2024-04-30,FBTC,BTC,-35.3
2024-04-30,BITB,BTC,-34.3
2024-04-30,ARKB,BTC,3.6
2024-04-30,BTCO,BTC,-2.4
2024-04-30,EZBC,BTC,0.0
2024-04-30,BRRR,BTC,0.0
2024-04-30,HODL,BTC,0.0
2024-04-30,BTCW,BTC,0.0
2024-04-30,GBTC,BTC,-93.2
2024-05-01,IBIT,BTC,-36.9
2024-05-01,FBTC,BTC,-191.1
2024-05-01,BITB,BTC,-29.0
2024-05-01,ARKB,BTC,-98.1
2024-05-01,BTCO,BTC,-5.4
2024-05-01,EZBC,BTC,-13.4
2024-05-01,BRRR,BTC,-9.7
2024-05-01,HODL,BTC,-6.5
2024-05-01,BTCW,BTC,-6.2
2024-05-01,GBTC,BTC,-167.4
2024-05-02,IBIT,BTC,0.0
2024-05-02,FBTC,BTC,0.0
2024-05-02,BITB,BTC,0.0
2024-05-02,ARKB,BTC,13.3
2024-05-02,BTCO,BTC,1.5
2024-05-02,EZBC,BTC,3.4
2024-05-02,BRRR,BTC,2.3
2024-05-02,HODL,BTC,0.0
2024-05-02,BTCW,BTC,0.0
2024-05-02,GBTC,BTC,-54.9
2024-05-03,IBIT,BTC,12.7
2024-05-03,FBTC,BTC,102.6
2024-05-03,BITB,BTC,33.5
2024-05-03,ARKB,BTC,28.1
